primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/15119/resize%25253Aformat%25253Dthumbnail,"[33.02, 24.13]",Gift of C. Lewis Morgan,not dated,not found in JSON,63.045.000,pencil on paper,22854,Visionary Head,Art Works,William Blake,Sheet: 9 1/2 x 15 1/4 in. (24.1 x 38.7 cm)Overall: 13 x 16 7/8 in. (33 x 42.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c6b799
/internal/media/dispatcher/14262/resize%25253Aformat%25253Dthumbnail,"[27.94, 49.212]",Gift of Dr. David Klein,not dated,not found in JSON,74.005.860,engraving,3169,Vision (Ruth Obert Klinger),Art Works,Max Klinger,Sight: 11 x 5 7/8 in. (27.9 x 14.9 cm)Sheet: 19 3/8 x 12 3/4 in. (49.2 x 32.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#8e8072
/internal/media/dispatcher/15080/resize%25253Aformat%25253Dthumbnail,"[11.43, 14.922, 10.16]",Gift of Mrs. Forbes Hawkes,1912,not found in JSON,50.012.000,woodcut,9611,The Visitation,Art Works,Gwendolen Raverat,Sight: 4 x 3 1/8 in. (10.2 x 7.9 cm)Sheet: 4 1/2 x 3 1/4 in. (11.4 x 8.3 cm)Overall: 5 7/8 x 4 1/2 in. (14.9 x 11.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bbb397
/internal/media/dispatcher/17229/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.14,screen print,20384,"Vivandier marin, Plate 14",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#eee5d2
/internal/media/dispatcher/17227/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.12,screen print,20383,"Les VÃ©nus noires de Rio de Janeiro, Plate 12",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e7dcc7
/internal/media/dispatcher/14621/resize%25253Aformat%25253Dthumbnail,"[24.13, 40.64]",Museum purchase,ca. 1860-1889 (printed 1992),not found in JSON,2006.34.3.2,gelatin silver print,18462,Voiliers arabes dans le Nil (Arab Sailboats on the Nile),Art Works,Adelphoi Zangaki,Sight: 9 1/2 x 12 in. (24.1 x 30.5 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),"With the annual fluctuations in the level of the Nile due to the inundation, the prime sailing time for large vessels was - before the construction of the High Dam at Aswan - limited to the six months between July and December. For this reason, a year-round use of small boats was often preferred. Even during the reign of Ramesses II, the fleet that carried sandstone blocks from the quarries of Gebel Silsileh (near Kom Ombo) to Thebes for the construction of the Ramesseum, the king's mortuary temple, consisted of small craft, each of which carried only 5 to 7 blocks, about 15 tons. Attested already in antiquity, the triangular lateen sail was to become during Byzantine times and the early Middle Ages the most important sail of the Mediterranean world. The tall, narrow lateen - perhaps derived from a braided-up square sail with a slanted yard for sailing close-hauled in a hard wind - is well suited to catching the breezes skimming above the Nile between the looming desert escarpments.",not found in JSON,not found in JSON,Europe,#a49f9c
/internal/media/dispatcher/14398/resize%25253Aformat%25253Dthumbnail,33.655,Gift of Dr. David James,1841,not found in JSON,61.074.002,lithograph,10841,"VoilÃ  mon petit Emile qui venait diner avec moi, juge un peu!, Plate 2",Art Works,Paul Gavarni,Sheet: 13 1/4 x 9 7/8 in. (33.7 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#af9b7a
/internal/media/dispatcher/14324/resize%25253Aformat%25253Dthumbnail,31.115,Gift of Dr. Daniel J. DelRowe,not dated,not found in JSON,98.0044.48,lithograph,12639,"Vois-tu, Jean, V'la l'bois qu'on fait les rois, c'est l'poirier; et v'la celui des empereurs, c'est l'aurier. (You See, Jean, The Tree From Which Kings Come Is the Pear.)",Art Works,HonorÃ© Daumier,Sheet: 12 1/4 x 9 in. (31.1 x 22.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c7c1a5
/internal/media/dispatcher/459/resize%25253Aformat%25253Dthumbnail,"[29.845, 38.418]",Gift of Dr. Daniel J. DelRowe,"June 2, 1843",not found in JSON,99.0023.30,lithograph,12848,"Vois tu, mon ami Durand (You See, My Friend, Durand), Plate 12",Art Works,HonorÃ© Daumier,Sheet: 11 3/4 x 8 1/4 in. (29.8 x 21 cm)Overall: 15 1/8 x 11 1/8 in. (38.4 x 28.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bbb19e
/internal/media/dispatcher/14309/resize%25253Aformat%25253Dthumbnail,"[34.925, 45.72, 18.732]",Gift of Dr. and Mrs. Daniel Sharkey,1799,not found in JSON,98.0043.06,etching,11889,"Volaverunt (They Have Flown), Plate 61",Art Works,Francisco JosÃ© Goya y Lucientes,Sight: 7 3/8 x 5 in. (18.7 x 12.7 cm)Sheet: 13 3/4 x 10 1/8 in. (34.9 x 25.7 cm)Mat: 18 x 12 1/2 in. (45.7 x 31.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b5a688
/internal/media/dispatcher/17228/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.13,screen print,19991,"Voto de uma missa pedida como esmola, Plate 13",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e9e1cf
/internal/media/dispatcher/452/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Dr. Daniel J. DelRowe,"November 2-3, 1865",not found in JSON,99.0023.19,lithograph,13052,"Vous ne prenez rien? (You are not having anything?), Plate 16",Art Works,HonorÃ© Daumier,Sheet: 12 x 11 1/2 in. (30.5 x 29.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e2e1d5
/internal/media/dispatcher/14458/resize%25253Aformat%25253Dthumbnail,24.13,Gift of Dr. and Mrs. Daniel Sharkey,"September 10, 1839",not found in JSON,98.0043.34,lithograph,12406,"Ã” vous qui m'offriez et sucre et cassonade... (Oh you who offered me sugar and brown sugar...), Plate 2",Art Works,HonorÃ© Daumier,Sheet: 9 1/2 x 13 1/2 in. (24.1 x 34.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ada17f
/internal/media/dispatcher/5488/resize%25253Aformat%25253Dthumbnail,75.883,Gift of John Horne,1970,not found in JSON,79.030.031,"screen print and collage of printed paper, wood blocks and fabric letters on plywood",11075,Vowels - A E I O U,Art Works,Joe Tilson,Overall: 29 7/8 x 19 7/8 x 1 1/4 in. (75.9 x 50.5 x 3.2 cm),not found in JSON,3.175,not found in JSON,Europe,#c0a086
/internal/media/dispatcher/457/resize%25253Aformat%25253Dthumbnail,26.035,Gift of Dr. Daniel J. DelRowe,"November 6, 1850",not found in JSON,99.0023.28,lithograph,13376,"Voyez Berryer, cÃ©lÃ¨bre horticulteur (Behold, Berryer, horticulturist, as this is he renowned), Plate 10",Art Works,HonorÃ© Daumier,Sheet: 10 1/4 x 14 3/8 in. (26 x 36.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ac9e8b
/internal/media/dispatcher/14414/resize%25253Aformat%25253Dthumbnail,33.973,Gift of Dr. David James,1841,not found in JSON,61.074.018,lithograph,10517,"Voyez-vous, moyi petit Larrims, j'ai de l'amitiÃ© pour vous, tout plein, tout plein! mais non! non, lÃ  vrai! dix fois on sera lÃ©gÃ¨re, mais jamais avec les amis d'un homme qu'on aime ceux-lÃ , c'est sacrÃ©!, Plate 60",Art Works,Paul Gavarni,Sheet: 13 3/8 x 9 3/4 in. (34 x 24.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#cbb38d
/internal/media/dispatcher/14452/resize%25253Aformat%25253Dthumbnail,36.195,Gift of Dr. and Mrs. Daniel Sharkey,"August 27, 1853",not found in JSON,98.0043.28,lithograph,24317,"Voyez-vous venir un courrier sur la route de St.PÃ©tersbourg? (Can you see a messenger coming from St. Petersburg?), Plate 49",Art Works,HonorÃ© Daumier,Sheet: 14 1/4 x 9 7/8 in. (36.2 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bfb497
/internal/media/dispatcher/7300/resize%25253Aformat%25253Dthumbnail,34.29,Bequest of Benedict G. Rucker,1946,not found in JSON,2004.33.60,book with 48 lithographs,24926,VÃªtements et Parures due Cameroun FranÃ§ais,Information Forms,Ã‰mile Gallois,Overall: 13 1/2 x 10 1/4 x 7/8 in. (34.3 x 26 x 2.2 cm),not found in JSON,2.222,not found in JSON,Europe,#af9e71
/internal/media/dispatcher/14376/resize%25253Aformat%25253Dthumbnail,"[28.258, 36.195]",Gift of Dr. David Klein,not dated,not found in JSON,74.005.544,etching,1126,La Vue,Art Works,Norbert Goeneutte,Sight: 11 1/8 x 8 5/8 in. (28.3 x 21.9 cm)Sheet: 14 1/4 x 10 1/8 in. (36.2 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a7956f
/internal/media/dispatcher/14660/resize%25253Aformat%25253Dthumbnail,"[11.112, 12.7]",Gift of Dr. David Klein,not dated,not found in JSON,74.006.094,etching,9852,Vue de la Porte Reale de Marseille,Art Works,IsraÃ«l Silvestre,Sight: 4 3/8 x 8 1/4 in. (11.1 x 21 cm)Sheet: 5 x 8 3/4 in. (12.7 x 22.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b1a99c
/internal/media/dispatcher/17282/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.63,screen print,20036,"Vue de la ville d'Itu, Plate 63",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ebe5d1
/internal/media/dispatcher/3216/resize%25253Aformat%25253Dthumbnail,29.845,Gift of Benedict Rucker,not dated,not found in JSON,2001.57.47,hand colored engraving,14911,Vue de l'Ã‰glise de Ste. Constance autrefois la Temple de Baccus Ã  Rome,Art Works,Artist Unknown,Sheet: 11 3/4 x 16 3/8 in. (29.8 x 41.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#898061
/internal/media/dispatcher/7265/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,1918,not found in JSON,2004.33.53.11,glass plate stereo transparency,16508,"Vue de ruines prise du pied de l'Ã©glise, Clermont-en-Argonne (View of Ruins Taken from the Base of the Church, Clermont-en-Argonne)",Art Works,Ã‰ditions S.T.L.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d7d7d7
/internal/media/dispatcher/3126/resize%25253Aformat%25253Dthumbnail,"[27.94, 31.432]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.48,hand colored engraving,14238,Vue des trois galleries du Palais des Artes et des Sciences Ã  Rome,Art Works,Artist Unknown,Sight: 11 x 17 7/8 in. (27.9 x 45.4 cm)Sheet: 12 3/8 x 18 3/8 in. (31.4 x 46.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#888373
/internal/media/dispatcher/3128/resize%25253Aformat%25253Dthumbnail,"[22.225, 31.115]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.50,hand colored engraving,14274,Vue d'optique reprÃ©sentant la vue intÃ©rieur de la Cathedralle de St. Paul de Londres,Art Works,Artist Unknown,Sight: 8 3/4 x 14 7/8 in. (22.2 x 37.8 cm)Sheet: 12 1/4 x 17 1/2 in. (31.1 x 44.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#6f665a
/internal/media/dispatcher/7274/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.54.4,glass plate stereo transparency,16214,Vue du sommet du Brevent (View from the Summit of Brevent),Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bcbcbc
/internal/media/dispatcher/474/resize%25253Aformat%25253Dthumbnail,"[27.94, 24.13]",Gift of Dr. and Mrs. Daniel Sharkey,"June 25, 1834",not found in JSON,99.0031.16,lithograph,13611,Vue general d'Avignon (General View of Avignon),Art Works,HonorÃ© Daumier,Sheet: 9 1/2 x 12 3/8 in. (24.1 x 31.4 cm)Overall: 11 x 14 1/8 in. (27.9 x 35.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d0c7ba
/internal/media/dispatcher/3125/resize%25253Aformat%25253Dthumbnail,"[23.178, 32.702]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.46,hand colored engraving,14237,Vue intÃ©rieur de l'Ã‰glise Cathedrale de Notre Dame de Paris,Art Works,Artist Unknown,Sight: 9 1/8 x 16 1/8 in. (23.2 x 41 cm)Sheet: 12 7/8 x 18 in. (32.7 x 45.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#807b6b
/internal/media/dispatcher/3121/resize%25253Aformat%25253Dthumbnail,"[25.4, 36.195]",Gift of Benedict Rucker,1758,not found in JSON,2001.57.42,hand colored engraving,14963,Vue intÃ©rieur de l'Ã©glise de S. Paul de Rome,Art Works,Artist Unknown,Sight: 10 x 16 1/4 in. (25.4 x 41.3 cm)Sheet: 14 1/4 x 21 1/2 in. (36.2 x 54.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7f7463
/internal/media/dispatcher/3120/resize%25253Aformat%25253Dthumbnail,"[33.02, 25.718]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.41,hand colored engraving,15158,Vue intÃ©rieur de l'Ã©glise de S. Pierre de Rome,Art Works,Artist Unknown,Sight: 10 1/8 x 15 7/8 in. (25.7 x 40.3 cm)Sheet: 13 x 19 3/4 in. (33 x 50.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#8a836e
/internal/media/dispatcher/3127/resize%25253Aformat%25253Dthumbnail,"[26.67, 34.29]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.49,hand colored engraving,24673,Vue perspective de l'intÃ©rieur de l'Ã‰glise des Invalides prise dessous les orgues,Art Works,Artist Unknown,Sight: 10 1/2 x 15 3/4 in. (26.7 x 40 cm)Sheet: 13 1/2 x 20 1/2 in. (34.3 x 52.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#745f4d
/internal/media/dispatcher/3119/resize%25253Aformat%25253Dthumbnail,"[28.893, 25.082]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.40,hand colored engraving,14910,Vue perspective du MonastÃ¨re Royal du Val de GrÃ¢ce du cÃ´te du jardins,Art Works,Artist Unknown,Sight: 9 7/8 x 15 5/8 in. (25.1 x 39.7 cm)Sheet: 11 3/8 x 16 5/8 in. (28.9 x 42.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#acb19c
/internal/media/dispatcher/14335/resize%25253Aformat%25253Dthumbnail,25.4,Gift of Dr. Daniel J. DelRowe,"March 21, 1850",not found in JSON,98.0044.59,lithograph,12679,"Vue prise au PÃ¨re Lachaise (Scene at PÃ¨re Lachaise), Plate 96",Art Works,HonorÃ© Daumier,Sheet: 10 x 14 3/8 in. (25.4 x 36.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c0b79c
/internal/media/dispatcher/12126/resize%25253Aformat%25253Dthumbnail,53.658,Bequest of Rose and Albert Friedman,not dated,not found in JSON,2006.2.3,bronze,18313,Vulcan Being Crowned by Bona Dea,Art Works,Edouard FÃ©licien Alexis PÃ©pin,Overall: 21 1/8 x 14 x 14 7/8 in. (53.7 x 35.6 x 37.8 cm),"This sculpture is thought to represent Vulcan, the Roman god of fire, smithy to the gods of Mt. Olympus, and maker of all crafts, being crowned with an honorific laurel wreath by Bona Dea (in Latin, ""the Good Goddess""). Most closely associated with metal-working, Vulcanâ€™s forge was said to be located beneath Mt. Etna, the Sicilian volcano (vulcano in Italian), where he created beautiful things, such as thrones for the gods of Mt. Olympus, as well as useful things, like locks that never broke, and weapons and armor for gods and heroes. Married to Venus, goddess of beauty, Vulcan was also closely associated with, and was sometimes said to have been the husband of Bona Dea, whom the artist has depicted holding a cornucopia, one of her attributes. Pepinâ€™s portrayal of Vulcan as a middle-aged man with unkempt hair and beard is a typical representation of the god. However, the artist has idealized the physique, thereby ennobling all craftsmen and their work. As befits the smithy to the gods, Vulcan is seated on an anvil, surrounded by his other identifying attributes, among them a blacksmithâ€™s hammer and tongs. The god Hephaestus was Vulcanâ€™s Greek counterpart.",37.782,not found in JSON,Europe,#e9e9e8
/internal/media/dispatcher/5334/resize%25253Aformat%25253Dthumbnail,"[20.32, 39.37]",Gift of Thorne Barnes Donnelley,1977,not found in JSON,80.0170.5,screen print,15809,A Walk Along the Shore No. 7,Art Works,John Christie,Sight: 8 x 5 1/2 in. (20.3 x 14 cm)Sheet: 15 1/2 x 11 in. (39.4 x 27.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d9d6cd
/internal/media/dispatcher/14311/resize%25253Aformat%25253Dthumbnail,"[14.605, 24.448]",Gift of Dr. Daniel J. DelRowe,ca. 1656-1657,not found in JSON,98.0044.09,etching and drypoint,12085,Walking Youth Holding a Book,Art Works,Salvator Rosa,Sight: 5 3/4 x 3 5/8 in. (14.6 x 9.2 cm)Sheet: 9 5/8 x 6 3/4 in. (24.4 x 17.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#beb39d
/internal/media/dispatcher/6580/resize%25253Aformat%25253Dthumbnail,50.165,Gift of Mark Jacobson,1979,not found in JSON,79.033.000.1,lithograph,24865,Walk on a Broken Lake,Art Works,AndrÃ© Thomkins,Sheet: 19 3/4 x 13 3/4 in. (50.2 x 34.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c6bbbc
/internal/media/dispatcher/11875/resize%25253Aformat%25253Dthumbnail,"[12.065, 19.368]",Museum purchase,1904,not found in JSON,2005.42.5,platinum print,18205,Wall Relief,Art Works,Artist Unknown,Sight: 4 3/4 x 6 3/8 in. (12.1 x 16.2 cm)Sheet: 7 5/8 x 9 3/8 in. (19.4 x 23.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aaa7a0
/internal/media/dispatcher/11876/resize%25253Aformat%25253Dthumbnail,"[15.875, 23.495]",Museum purchase,1904,not found in JSON,2005.42.6,platinum print,18280,Wall Relief,Art Works,Artist Unknown,Sight: 6 1/4 x 4 1/2 in. (15.9 x 11.4 cm)Sheet: 9 1/4 x 7 5/8 in. (23.5 x 19.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7c7873
/internal/media/dispatcher/16963/resize%25253Aformat%25253Dthumbnail,33.02,Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.117,engraving,19867,The Walls of Jerusalem Are Rebuilt Under Guard (Nehemiah 1),Art Works,Jan Luyken,Sheet: 13 x 9 in. (33 x 22.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c8c8bd
/internal/media/dispatcher/22300/resize%25253Aformat%25253Dthumbnail,"[55.8801117602, 47.9425958852, 24.7650495301]",Museum purchase through funds from Beaux Arts,1913,not found in JSON,2014.12.1,woodcut,26694,"Waltz by Chopin, Plate 2",Art Works,Conrad FelixmÃ¼ller,Sight: 9 3/4 Ã— 6 3/4 in. (24.8 Ã— 17.1 cm)Sheet: 18 7/8 Ã— 12 3/8 in. (47.9 Ã— 31.4 cm)Mat: 22 Ã— 18 in. (55.9 Ã— 45.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c0bc9e
